Дата,Час,Код цифровий,Код літерний,Кількість одиниць,Назва валюти,"Офіційний курс гривні, грн"
08.10.2006,00.00,978,EUR,100,Євро,642.4105
09.10.2006,00.00,978,EUR,100,Євро,639.532
10.10.2006,00.00,978,EUR,100,Євро,636.4515
11.10.2006,00.00,978,EUR,100,Євро,633.169
12.10.2006,00.00,978,EUR,100,Євро,633.4215
13.10.2006,00.00,978,EUR,100,Євро,632.8155
14.10.2006,00.00,978,EUR,100,Євро,632.8155
15.10.2006,00.00,978,EUR,100,Євро,632.8155
16.10.2006,00.00,978,EUR,100,Євро,633.775
17.10.2006,00.00,978,EUR,100,Євро,632.0075
18.10.2006,00.00,978,EUR,100,Євро,632.462
19.10.2006,00.00,978,EUR,100,Євро,633.4215
20.10.2006,00.00,978,EUR,100,Євро,634.3305
21.10.2006,00.00,978,EUR,100,Євро,634.3305
22.10.2006,00.00,978,EUR,100,Євро,634.3305
23.10.2006,00.00,978,EUR,100,Євро,637.209
24.10.2006,00.00,978,EUR,100,Євро,634.078
25.10.2006,00.00,978,EUR,100,Євро,633.3205
26.10.2006,00.00,978,EUR,100,Євро,635.29
27.10.2006,00.00,978,EUR,100,Євро,638.9765
28.10.2006,00.00,978,EUR,100,Євро,638.9765
29.10.2006,00.00,978,EUR,100,Євро,638.9765
30.10.2006,00.00,978,EUR,100,Євро,640.4915
31.10.2006,00.00,978,EUR,100,Євро,642.2085
01.11.2006,00.00,978,EUR,100,Євро,641.148
02.11.2006,00.00,978,EUR,100,Євро,644.2285
03.11.2006,00.00,978,EUR,100,Євро,644.7335
04.11.2006,00.00,978,EUR,100,Євро,644.7335
05.11.2006,00.00,978,EUR,100,Євро,644.7335
06.11.2006,00.00,978,EUR,100,Євро,644.38
07.11.2006,00.00,978,EUR,100,Євро,641.451
08.11.2006,00.00,978,EUR,100,Євро,644.1275
09.11.2006,00.00,978,EUR,100,Євро,645.188
10.11.2006,00.00,978,EUR,100,Євро,646.198
11.11.2006,00.00,978,EUR,100,Євро,646.198
12.11.2006,00.00,978,EUR,100,Євро,646.198
13.11.2006,00.00,978,EUR,100,Євро,649.632
14.11.2006,00.00,978,EUR,100,Євро,647.915
15.11.2006,00.00,978,EUR,100,Євро,647.612
16.11.2006,00.00,978,EUR,100,Євро,645.996
17.11.2006,00.00,978,EUR,100,Євро,646.602
18.11.2006,00.00,978,EUR,100,Євро,646.602
19.11.2006,00.00,978,EUR,100,Євро,646.602
